Module	Section	Sample Name	Source
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880/186550836/FASTQC/RAW/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880/186550836/FASTQC/RAW/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880/186550836/FASTQC/TRIM/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880/186550836/FASTQC/TRIM/Tcells-Day14_CD4_CentralMemory_HA_rep2-GSM5171855-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880/186550826/FASTQC/RAW/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880/186550826/FASTQC/RAW/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880/186550826/FASTQC/TRIM/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880/186550826/FASTQC/TRIM/Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880/186550870/FASTQC/RAW/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880/186550870/FASTQC/RAW/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880/186550870/FASTQC/TRIM/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880/186550870/FASTQC/TRIM/Tcells-Day7_CD4_Naive_CD19_rep1-GSM5171840-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880/186550816/FASTQC/RAW/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880/186550816/FASTQC/RAW/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880/186550816/FASTQC/TRIM/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880/186550816/FASTQC/TRIM/Tcells-Day0_CD4_CentralMemory_rep2-GSM5171829-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880/186550876/FASTQC/RAW/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880/186550876/FASTQC/RAW/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880/186550876/FASTQC/TRIM/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880/186550876/FASTQC/TRIM/Tcells-Day7_CD4_Naive_HA_rep2-GSM5171843-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880/186550882/FASTQC/RAW/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880/186550882/FASTQC/RAW/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880/186550882/FASTQC/TRIM/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880/186550882/FASTQC/TRIM/Tcells-Day7_CD8_CentralMemory_HA_rep1-GSM5171846-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880/186550864/FASTQC/RAW/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880/186550864/FASTQC/RAW/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880/186550864/FASTQC/TRIM/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880/186550864/FASTQC/TRIM/Tcells-Day7_CD4_CentralMemory_CD19_rep2-GSM5171837-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880/186550838/FASTQC/RAW/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880/186550838/FASTQC/RAW/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880/186550838/FASTQC/TRIM/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880/186550838/FASTQC/TRIM/Tcells-Day14_CD4_Naive_CD19_rep1-GSM5171856-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880/186550846/FASTQC/RAW/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880/186550846/FASTQC/RAW/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880/186550846/FASTQC/TRIM/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880/186550846/FASTQC/TRIM/Tcells-Day14_CD8_CentralMemory_CD19_rep1-GSM5171860-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880/186550818/FASTQC/RAW/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880/186550818/FASTQC/RAW/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880/186550818/FASTQC/TRIM/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880/186550818/FASTQC/TRIM/Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880/186550892/FASTQC/RAW/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880/186550892/FASTQC/RAW/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880/186550892/FASTQC/TRIM/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880/186550892/FASTQC/TRIM/Tcells-Day7_CD8_Naive_HA_rep2-GSM5171851-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880/186550814/FASTQC/RAW/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880/186550814/FASTQC/RAW/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880/186550814/FASTQC/TRIM/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880/186550814/FASTQC/TRIM/Tcells-Day0_CD4_CentralMemory_rep1-GSM5171828-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880/186550830/FASTQC/RAW/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880/186550830/FASTQC/RAW/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880/186550830/FASTQC/TRIM/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880/186550830/FASTQC/TRIM/Tcells-Day14_CD4_CentralMemory_CD19_rep1-GSM5171852-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880/186550858/FASTQC/RAW/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880/186550858/FASTQC/RAW/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880/186550858/FASTQC/TRIM/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880/186550858/FASTQC/TRIM/Tcells-Day14_CD8_Naive_HA_rep1-GSM5171866-GSE168880_R1_val_1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880_R2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880/186550868/FASTQC/RAW/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880_R2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880_R1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880/186550868/FASTQC/RAW/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880_R1_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880_R2_val_2	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880/186550868/FASTQC/TRIM/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880_R2_val_2_fastqc.zip
FastQC	all_sections	Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880_R1_val_1	/research_jude/rgs01_jude/groups/cligrp/projects/CutandRun/common/cab/GSE168880_ATACseq/mapping_hg19/CLI-GSE168880-ATACSEQ/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880/186550868/FASTQC/TRIM/Tcells-Day7_CD4_CentralMemory_HA_rep2-GSM5171839-GSE168880_R1_val_1_fastqc.zip
